"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Pocillopora_acuta_HIv2___RNAseq.g612.t1",1706.78056296812,1.56386548431265,0.216410000266149,6.80816863460492e-14,2.49379965717055e-12
"Pocillopora_acuta_HIv2___RNAseq.g623.t1",11715.1897991801,2.20167155910256,0.171329265889668,8.04093362215534e-39,2.39440083423969e-36
"Pocillopora_acuta_HIv2___TS.g4182.t1",221.817940617568,3.39369332175004,0.400176239057781,1.58413044173169e-18,9.61532988265489e-17
"Pocillopora_acuta_HIv2___TS.g4221.t1",1190.15345949226,1.82896948161955,0.236697335682922,1.19980299990873e-15,5.44233220980105e-14
"Pocillopora_acuta_HIv2___RNAseq.g673.t1",1051.18201437784,1.26447883381902,0.250926168055451,8.55186201097325e-08,1.26066499335902e-06
"Pocillopora_acuta_HIv2___RNAseq.g684.t1",374.50786944962,2.37862352791646,0.220646545358815,3.75854280514907e-28,5.5633027450952e-26
"Pocillopora_acuta_HIv2___RNAseq.g689.t1",1085.13003729359,2.00469616152764,0.45534743921694,9.29641053998402e-07,1.11201061993164e-05
"Pocillopora_acuta_HIv2___RNAseq.g692.t1",53.5647398680474,1.05024826504899,0.414224610750157,0.00233048346610548,0.011402249852702
"Pocillopora_acuta_HIv2___TS.g4298.t1",123.494212315972,1.73055406023757,0.351194465762735,8.96656325662535e-08,1.31490546111497e-06
"Pocillopora_acuta_HIv2___RNAseq.g754.t1",4789.01202458922,1.48860203282563,0.211219914099732,2.70108190179855e-13,9.20149179225076e-12
"Pocillopora_acuta_HIv2___RNAseq.17885_t",6051.96053634681,2.19461353970029,0.207328958081129,2.68265278211961e-27,3.73080354770491e-25
"Pocillopora_acuta_HIv2___RNAseq.g788.t1",13130.3041118799,1.52353549926909,0.212123171337724,9.79318032721312e-14,3.50601396410313e-12
"Pocillopora_acuta_HIv2___RNAseq.g802.t1",663.591927451802,1.09570382975154,0.268629750950611,1.02261241989103e-05,9.84906505321989e-05
"Pocillopora_acuta_HIv2___RNAseq.g805.t1",1480.60861461038,1.29084712673879,0.25082439250981,4.70183922526276e-08,7.2877068359232e-07
"Pocillopora_acuta_HIv2___RNAseq.g850.t1",6417.93993751475,1.65043601457847,0.197701656917854,8.98239931873169e-18,5.06355254245919e-16
"Pocillopora_acuta_HIv2___TS.g4433.t2",8314.85035643666,1.72906348559798,0.246580626864388,2.98768011773509e-13,1.00828228613324e-11
"Pocillopora_acuta_HIv2___RNAseq.g873.t1",384.765108305122,1.60927095746794,0.32711679012745,1.06502263349187e-07,1.54126860356277e-06
"Pocillopora_acuta_HIv2___RNAseq.g922.t1",348.650746336401,1.38537366163157,0.454155982904277,0.000297409806438396,0.00195272104040525
"Pocillopora_acuta_HIv2___RNAseq.g953.t1",2241.65041130207,2.56789662028189,0.217954598300819,3.89220221058231e-33,8.07504345508597e-31
"Pocillopora_acuta_HIv2___RNAseq.g954.t1",1638.49793248845,1.72222166732836,0.199792596866156,8.17784502270403e-19,5.18770514710932e-17
"Pocillopora_acuta_HIv2___RNAseq.g970.t1",555.651999969737,1.02803011907246,0.188672187979403,1.35061490685856e-08,2.29433598718682e-07
"Pocillopora_acuta_HIv2___TS.g4567.t1",3640.22780600939,1.44975256310859,0.233070328981677,7.45864181024951e-11,1.82578029844512e-09
"Pocillopora_acuta_HIv2___TS.g4574.t2b",3015.8089190438,1.51876128147831,0.229661027527185,5.32636748825348e-12,1.55138880892041e-10
"Pocillopora_acuta_HIv2___RNAseq.g1008.t1",3044.99808970262,2.02702699452836,0.208196428647671,2.12310345348457e-23,1.997690390749e-21
"Pocillopora_acuta_HIv2___RNAseq.g1023.t1",5821.04047026635,2.87763734205203,0.23563027274061,1.97126232786847e-35,4.75186864577894e-33
"Pocillopora_acuta_HIv2___RNAseq.g1070.t1",303.505596091725,5.29233193815008,1.32913012138154,2.27877934276095e-06,2.50013801233734e-05
"Pocillopora_acuta_HIv2___TS.g4646.t1",5185.30729072235,1.44388404408037,0.177714841240006,7.02481986473625e-17,3.62128748668715e-15
"Pocillopora_acuta_HIv2___RNAseq.g1094.t1",3209.36242140196,1.07278550614407,0.27382013225007,2.06986774238178e-05,0.000185256090620315
"Pocillopora_acuta_HIv2___RNAseq.g1108.t1",52.4136175187565,1.43635676173033,0.646745512460773,0.00266962480572053,0.0128559500490092
"Pocillopora_acuta_HIv2___TS.g4688.t1",6868.27669104789,1.58885992919862,0.166614144779552,2.15479611519386e-22,1.80596173747257e-20
"Pocillopora_acuta_HIv2___TS.g18482.t1",5.75138441508776,5.77920670716628,2.95665207805363,0.000387394300238083,0.00245010922871717
"Pocillopora_acuta_HIv2___TS.g18285.t2",7293.69261251734,1.64013510110794,0.190322876225453,8.93417969276147e-19,5.65332555508714e-17
"Pocillopora_acuta_HIv2___RNAseq.g30309.t1",328.1114043119,1.10119306237966,0.265974910483003,7.73488692910896e-06,7.6356366249094e-05
"Pocillopora_acuta_HIv2___RNAseq.g30335.t1",380.159795900304,1.11145055253258,0.219293607021168,9.18983615700519e-08,1.34530909757061e-06
"Pocillopora_acuta_HIv2___RNAseq.g30339.t1",1114.37888999451,1.00763015098699,0.277201779023238,7.0867950856729e-05,0.000550615535596324
"Pocillopora_acuta_HIv2___RNAseq.g30340.t1",4434.41268480585,1.75544685804395,0.213336051078629,2.22234736203258e-17,1.20707798455808e-15
"Pocillopora_acuta_HIv2___RNAseq.g30449.t1",169.887726392435,1.44990267866061,0.311831455674244,4.82993018162868e-07,6.15560739311196e-06
"Pocillopora_acuta_HIv2___TS.g18458.t1",1403.7117500921,3.39967488609397,0.346588656501107,6.75968560199734e-24,6.78946040762518e-22
"Pocillopora_acuta_HIv2___TS.g18459.t1",95.7457371070665,3.74828658032364,0.506058206738757,8.42544577063081e-15,3.42305710915628e-13
"Pocillopora_acuta_HIv2___TS.g18462.t1",17.7217914396265,4.43604443879654,1.17043612119657,1.27837851902611e-05,0.000120286389201003
"Pocillopora_acuta_HIv2___TS.g18463.t1",57.2298224080963,5.18550940248186,0.824479906415108,2.18017606765685e-11,5.8086775208908e-10
"Pocillopora_acuta_HIv2___TS.g18464.t1d",139.842273922837,3.77771021276751,0.493929180802711,1.37337733680775e-15,6.19635539606791e-14
"Pocillopora_acuta_HIv2___TS.g18471.t1",194.021157412692,1.02824512014407,0.41134167091101,0.00268074361403761,0.0129045837989551
"Pocillopora_acuta_HIv2___TS.g18475.t1",729.08933164543,1.23469153402469,0.185474316546099,5.53072882217753e-12,1.60906065767972e-10
"Pocillopora_acuta_HIv2___RNAseq.g30497.t1",3726.50223954772,1.15259203985904,0.193098773920896,5.25050221038659e-10,1.13780360827992e-08
"Pocillopora_acuta_HIv2___TS.g18488.t1a",214.265799685259,1.11455939511879,0.284744340068374,1.96163686109201e-05,0.000176129799897481
"Pocillopora_acuta_HIv2___TS.g18488.t1b",229.214603644172,1.17756778814552,0.271335995174339,2.83007331891639e-06,3.03782806510147e-05
"Pocillopora_acuta_HIv2___TS.g18488.t1d",166.353901050602,2.03435781326732,0.357594042194785,1.17774932314779e-09,2.43744996878117e-08
"Pocillopora_acuta_HIv2___RNAseq.g30502.t1",46.8783128825837,1.65443835461915,0.509934701591423,0.000118498590774618,0.000868863798115981
"Pocillopora_acuta_HIv2___RNAseq.g30509.t1",336.264379706622,1.42270988121921,0.320984458988414,1.35617021614464e-06,1.55673579777038e-05
"Pocillopora_acuta_HIv2___TS.g18522.t1a",2688.37481782772,1.07687293457488,0.174159283197961,1.55455956081579e-10,3.6098584443861e-09
"Pocillopora_acuta_HIv2___TS.g18545.t1",286.745024324605,3.16112562513628,0.299062957985728,3.04477613385418e-27,4.16574749859369e-25
"Pocillopora_acuta_HIv2___RNAseq.g30557.t1",678.377454643778,2.81311407700336,0.281234418719185,1.12633153683883e-24,1.23413755536483e-22
"Pocillopora_acuta_HIv2___TS.g18547.t1",20.5790491619351,4.77364410560147,0.977003062496817,1.39781946326476e-07,1.9732408496762e-06
"Pocillopora_acuta_HIv2___RNAseq.g30559.t1",1883.97190049294,3.57575929686364,0.304010280830256,4.12733619573507e-33,8.49325255693093e-31
"Pocillopora_acuta_HIv2___RNAseq.g30560.t1",95.7981258228801,1.07589292592081,0.437966624105105,0.0027423613065229,0.0131387293260271
"Pocillopora_acuta_HIv2___RNAseq.g30565.t1",341.172692003713,1.67897190060011,0.253692555311066,4.44025806902596e-12,1.30531210203387e-10
"Pocillopora_acuta_HIv2___RNAseq.g30571.t1",2282.45933484237,1.12937888195075,0.194771952709752,1.51717643334936e-09,3.08443796823338e-08
"Pocillopora_acuta_HIv2___TS.g18576.t1",12290.9595004687,1.73029902198668,0.177706600387369,3.07399067462533e-23,2.81904992628412e-21
"Pocillopora_acuta_HIv2___RNAseq.g30600.t1",1367.31331210505,2.5537889020817,0.253417277475583,5.70734558613017e-25,6.39197451905047e-23
"Pocillopora_acuta_HIv2___RNAseq.18550_t",3921.35730263081,2.52120659447415,0.253464715868945,2.12284426108769e-24,2.26714392794897e-22
"Pocillopora_acuta_HIv2___TS.g18622.t1b",4643.49116250378,1.22557354573442,0.291256745062786,4.79762544208039e-06,4.94432807673032e-05
"Pocillopora_acuta_HIv2___RNAseq.g30632.t1",506.958964645115,1.71080139214941,0.226211956615112,4.7024637764504e-15,1.9738650190006e-13
"Pocillopora_acuta_HIv2___RNAseq.g30655.t1",160.70755793017,1.14544130657924,0.299926983526382,2.72787839554657e-05,0.000236133139773185
"Pocillopora_acuta_HIv2___RNAseq.g30695.t1",552.285269009585,1.01238120902673,0.228778925936312,2.54777192101657e-06,2.77004532185783e-05
"Pocillopora_acuta_HIv2___RNAseq.g30800.t1",2317.82421952781,2.67701866267521,0.224755948971379,8.23024774476982e-34,1.82733158480587e-31
"Pocillopora_acuta_HIv2___RNAseq.g30833.t1",90.144389825778,1.54908451416194,0.432584022708361,4.04154258632395e-05,0.000335065458245809
"Pocillopora_acuta_HIv2___RNAseq.g30858.t1",2153.53180494508,1.91167085711415,0.39601774723808,1.34572349596186e-07,1.90928292636158e-06
"Pocillopora_acuta_HIv2___TS.g18859.t1a",126.732889687078,3.35323958773871,0.409586056949393,1.90121021234549e-17,1.03710197596286e-15
"Pocillopora_acuta_HIv2___TS.g18859.t1b",310.005030095752,3.43197734503566,0.358707294510209,6.65023989363095e-23,5.90611305079624e-21
"Pocillopora_acuta_HIv2___RNAseq.g30886.t1",619.04367600568,1.20687123044657,0.251195737329882,3.03103044156562e-07,3.99783280388053e-06
"Pocillopora_acuta_HIv2___RNAseq.g30911.t1",85.338138889814,1.18428877658696,0.548656862808478,0.00458323078042259,0.0203448183590453
"Pocillopora_acuta_HIv2___RNAseq.g30912.t1",191.976202853723,1.26696354294429,0.429843953660532,0.000495907025693039,0.00304824550798653
"Pocillopora_acuta_HIv2___RNAseq.g30913.t1",159.69052825483,1.21842720292101,0.414855641184872,0.000550312314771021,0.00333627664650762
"Pocillopora_acuta_HIv2___RNAseq.g30939.t2",10201.8900327403,2.25712987893697,0.23164101014829,1.89317442169651e-23,1.80623103230816e-21
"Pocillopora_acuta_HIv2___TS.g18939.t1",64.9613473731076,1.77362719597625,0.433388689115109,4.39158986158766e-06,4.55555454863301e-05
"Pocillopora_acuta_HIv2___RNAseq.g18972.t1",64.4837143428994,1.29038538956583,0.481772584448447,0.00103470000295251,0.00576589948055741
"Pocillopora_acuta_HIv2___RNAseq.g19034.t4",2867.74978169571,1.30720936340572,0.228719677808129,1.84204451706757e-09,3.70619942539724e-08
"Pocillopora_acuta_HIv2___RNAseq.g19035.t1",2536.88630098479,1.3112110288181,0.180624002731693,7.09047822655344e-14,2.58598118720885e-12
"Pocillopora_acuta_HIv2___RNAseq.g19062.t1",25.3180803753123,2.14040018909998,0.826557461572605,0.000610007272544465,0.00365095627225655
"Pocillopora_acuta_HIv2___RNAseq.g19079.t1",57.4956406951494,1.20574947670729,0.646210682684406,0.00780163387424305,0.0314288007306965
"Pocillopora_acuta_HIv2___RNAseq.g19089.t1",240.20122175811,1.14174399592453,0.332183592203051,0.000116926762361829,0.00086032944248263
"Pocillopora_acuta_HIv2___RNAseq.g19092.t1",265.835353553266,1.00926737181519,0.406738071105275,0.00289747422596978,0.0137853327318649
"Pocillopora_acuta_HIv2___RNAseq.g19097.t1",964.512803312991,1.01125482450801,0.224886661768083,1.81416012046585e-06,2.02998261755575e-05
"Pocillopora_acuta_HIv2___TS.g5122.t1b",293.323470592903,1.94553925620151,0.52399272416597,1.74119943068446e-05,0.00015887346355463
"Pocillopora_acuta_HIv2___RNAseq.g19133.t1",32.5458406112142,2.24982602637061,0.625102283239958,2.28706949380151e-05,0.000201841059824303
"Pocillopora_acuta_HIv2___RNAseq.g19137.t1",2651.17258956219,1.20174078815236,0.231652565397287,4.25931173843077e-08,6.64096255760649e-07
"Pocillopora_acuta_HIv2___RNAseq.g19142.t1",192.236404824178,1.3250776915045,0.282815490047878,4.66005128667876e-07,5.95108769511232e-06
"Pocillopora_acuta_HIv2___RNAseq.g19146.t1",77.533231370851,1.05721275733681,0.363111841212408,0.000778741048949284,0.0045209131207023
"Pocillopora_acuta_HIv2___RNAseq.g19192.t1",9.38870672830231,2.42278617801639,1.29565910412969,0.0027119670960697,0.01302763316922
"Pocillopora_acuta_HIv2___RNAseq.g19277.t1",396.659286526947,4.95814590958806,0.313252380794311,2.02796159346299e-57,2.05318943568567e-54
"Pocillopora_acuta_HIv2___TS.g5343.t1",64.2968635922187,1.32919923252531,0.687408365223837,0.00574606049105703,0.0244681253514712
"Pocillopora_acuta_HIv2___TS.g5376.t1",1465.17175224595,2.11494707835824,0.246638969562577,9.43580434308938e-19,5.94103591363023e-17
"Pocillopora_acuta_HIv2___RNAseq.g19365.t1",933.141320158863,1.33650556416615,0.332418072998215,9.14861622474609e-06,8.88567249672096e-05
"Pocillopora_acuta_HIv2___RNAseq.g19370.t1",249.564183334075,1.50968218647572,0.407639884797009,2.63040027777777e-05,0.000228398152421383
"Pocillopora_acuta_HIv2___RNAseq.g19385.t1",516.891106404404,1.01208522015326,0.239077412388326,6.02218751677728e-06,6.09222974568944e-05
"Pocillopora_acuta_HIv2___RNAseq.g19386.t1",1886.19003620525,1.3056172272154,0.232909068156004,3.65183975200434e-09,6.9865242602405e-08
"Pocillopora_acuta_HIv2___RNAseq.g19389.t1",19.375392401175,1.41047276383853,1.06933957888533,0.011815011012542,0.0442315846381379
"Pocillopora_acuta_HIv2___TS.g2801.t1a",6.78249240654101,6.25642012983857,2.86268970691888,0.000110000944870656,0.00081481823693918
"Pocillopora_acuta_HIv2___RNAseq.g6129.t1",4188.19283699597,1.22996216898971,0.20205776107019,2.25452953215237e-10,5.14093666561339e-09
"Pocillopora_acuta_HIv2___RNAseq.g6132.t1",3935.24991426689,1.00117293525797,0.194077923909265,6.82669383970878e-08,1.02729160390529e-06
"Pocillopora_acuta_HIv2___RNAseq.g6154.t1",9871.87642764766,1.13428385713713,0.226554380628428,1.15982050351709e-07,1.66229993004083e-06
"Pocillopora_acuta_HIv2___TS.g2689.t1",3128.9742680486,1.12270737666864,0.152521629093111,4.28688066401737e-14,1.59859088026778e-12
"Pocillopora_acuta_HIv2___RNAseq.g6160.t1",759.976601872435,1.42843341967827,0.215940662521499,5.84304636422939e-12,1.69020967457154e-10
"Pocillopora_acuta_HIv2___RNAseq.g6161.t1",645.316493095148,1.70466059521584,0.248908630761536,9.09580241683062e-13,2.89589754682264e-11
"Pocillopora_acuta_HIv2___RNAseq.19507_t",1646.21631888763,1.05395258801036,0.24466448338347,3.98962324220482e-06,4.17450822172163e-05
"Pocillopora_acuta_HIv2___RNAseq.g6211.t1",512.125035189822,2.85968227287318,0.320800699317694,3.52578491194604e-20,2.4997518741251e-18
"Pocillopora_acuta_HIv2___RNAseq.g6218.t1",20272.1266537421,2.4442688691544,0.160995885886009,6.87562308765224e-53,5.27360290822927e-50
"Pocillopora_acuta_HIv2___RNAseq.g6310.t1",214.81405598891,1.6076012329791,0.315282161480961,4.26558110345688e-08,6.64096255760649e-07
"Pocillopora_acuta_HIv2___RNAseq.19623_t",204.253101062172,1.078745810193,0.608795452012987,0.01183903253678,0.0442756726563887
"Pocillopora_acuta_HIv2___RNAseq.g6362.t1",149.38064283101,1.46588842420127,0.464029033017166,0.000193420853854215,0.00133761618358034
"Pocillopora_acuta_HIv2___RNAseq.g6377.t1",258.323844161199,1.37973890821473,0.352912170164367,1.36910370070718e-05,0.00012787226482878
"Pocillopora_acuta_HIv2___TS.g2933.t1",103.06292744586,1.06751361703504,0.373973447474985,0.000901376486341553,0.00512230360255749
"Pocillopora_acuta_HIv2___RNAseq.g6396.t1",245.417557223266,1.08317440257577,0.320336749611418,0.000156453121970513,0.00111360657204602
"Pocillopora_acuta_HIv2___TS.g2951.t1",142.976347005993,1.01263034169318,0.331924889303639,0.000539690952873366,0.00328131580787359
"Pocillopora_acuta_HIv2___RNAseq.g3277.t1",13.2814754738566,7.74775780105792,2.79498213145984,5.52325631824274e-07,6.9690498839004e-06
"Pocillopora_acuta_HIv2___TS.g9761.t2",182.57185832592,1.32250209157586,0.296379272816112,1.32708257224511e-06,1.52542175232044e-05
"Pocillopora_acuta_HIv2___RNAseq.g3243.t1",20.8246187379935,1.58832815835498,0.728755284174137,0.00251274957262629,0.0121886171776052
"Pocillopora_acuta_HIv2___RNAseq.g3245.t1",170.037154332457,3.03307701808414,0.34191387650788,5.60327138654379e-20,3.89627478200027e-18
"Pocillopora_acuta_HIv2___RNAseq.g3253.t1",66.7896730328542,1.28376778396672,0.417714521788874,0.000323681622397896,0.00210393054558633
"Pocillopora_acuta_HIv2___RNAseq.g3254.t1",72.5336390616417,1.47233083347138,0.503386439522106,0.000402212694837681,0.0025315563000284
"Pocillopora_acuta_HIv2___RNAseq.g3319.t1",144.064833916019,1.30455802218271,0.432617484184019,0.000378225307649978,0.00240655122220427
"Pocillopora_acuta_HIv2___RNAseq.g3325.t1",26.8881866734743,3.19906340751068,0.860068299741858,1.16284676444662e-05,0.000110442080506223
"Pocillopora_acuta_HIv2___RNAseq.g3326.t2",4311.24137325905,1.13418753704062,0.182538607587605,1.17387443159646e-10,2.77163579646811e-09
"Pocillopora_acuta_HIv2___RNAseq.g3459.t1",409.777039924036,1.27122301436602,0.271975373093761,5.29936859409832e-07,6.70661592426113e-06
"Pocillopora_acuta_HIv2___RNAseq.g3461.t1",980.574479785868,1.39609065670167,0.287007981738787,1.76181891483454e-07,2.43546687893922e-06
"Pocillopora_acuta_HIv2___RNAseq.g3542.t1",25.6978027532687,5.16412951904754,0.978711443888169,2.34221641315871e-08,3.81106440962317e-07
"Pocillopora_acuta_HIv2___RNAseq.g3554.t1",241.22111757054,1.06836951553284,0.43011707300716,0.00255200582464174,0.0123459134991413
"Pocillopora_acuta_HIv2___RNAseq.g3574.t1",65.7093026229342,1.10059050444107,0.417104096039644,0.00160859142363755,0.00833812359690561
"Pocillopora_acuta_HIv2___RNAseq.g3578.t1",40.7891144505705,1.24087458255486,0.700777137954993,0.00869294057496151,0.0343041813054024
"Pocillopora_acuta_HIv2___RNAseq.g15790.t1",1427.5552716651,1.24549512946633,0.24856781097102,1.01266826354299e-07,1.47139187247628e-06
"Pocillopora_acuta_HIv2___RNAseq.g15792.t1",7220.65006116476,1.86576729594511,0.260516554149527,8.92348012411304e-14,3.21283364753094e-12
"Pocillopora_acuta_HIv2___RNAseq.g15796.t1",2472.95958507165,1.81909294442174,0.182882427142453,3.01290328628476e-24,3.16429855100222e-22
"Pocillopora_acuta_HIv2___RNAseq.20199_t",4977.31846312655,1.29120004398128,0.196617379671127,9.41788259658881e-12,2.65822284760241e-10
"Pocillopora_acuta_HIv2___RNAseq.g15825.t1",170.733197996297,2.18507193288461,0.309531845890917,1.47852390866314e-13,5.16891141604594e-12
"Pocillopora_acuta_HIv2___RNAseq.g15835.t1",879.483199977143,1.17557134131097,0.329002751643271,6.71260556440182e-05,0.000526177638403761
"Pocillopora_acuta_HIv2___RNAseq.g15849.t1",2052.54745139487,3.4226120357535,0.302571391559345,7.68598893887378e-31,1.37971678036762e-28
"Pocillopora_acuta_HIv2___RNAseq.g15862.t2a",49.8422495523578,1.0050489584,0.493704506621127,0.00843790439977019,0.0334962042444453
"Pocillopora_acuta_HIv2___RNAseq.g15869.t1",22.4085584260094,1.77808399736494,0.697528412966005,0.000876931269353476,0.00499820212529041
"Pocillopora_acuta_HIv2___TS.g26015.t2",1322.60444337745,1.03440603344886,0.177511019784198,1.47766593979944e-09,3.0065275403749e-08
"Pocillopora_acuta_HIv2___RNAseq.g15893.t1",363.906408144373,2.45641667606117,0.379390376018537,7.44844663726973e-12,2.13078627495622e-10
"Pocillopora_acuta_HIv2___RNAseq.g15916.t1",4075.190972191,1.13191992936273,0.23956307998711,4.97778989060007e-07,6.33129848849138e-06
"Pocillopora_acuta_HIv2___TS.g26091.t1",949.283183484529,1.19129187187612,0.267288679175381,1.64232044801284e-06,1.85244085827331e-05
"Pocillopora_acuta_HIv2___TS.g26104.t1",1346.90018592465,1.01056192578448,0.264546267696448,3.41337488922833e-05,0.000288852998399393
