"","POR_R0_C1","POR_R0_C2","POR_R0_C3","POR_R0_H1","POR_R0_H2","POR_R0_H3","POR_R1_C1","POR_R1_C2","POR_R1_C3","POR_R1_H1","POR_R1_H2","POR_R1_H3","POR_R3_C1","POR_R3_C2","POR_R3_C3","POR_R3_H1","POR_R3_H2","POR_R3_H3","POR_R12_C1","POR_R12_C2","POR_R12_C3","POR_R12_H1","POR_R12_H2","POR_R12_H3","POR_R24_C1","POR_R24_C2","POR_R24_C3","POR_R24_H1","POR_R24_H2","POR_R24_H3","POR_R72_C1","POR_R72_C2","POR_R72_C3","POR_R72_H1","POR_R72_H2","POR_R72_H3","POR_R120_C1","POR_R120_C2","POR_R120_C3","POR_R120_H1","POR_R120_H2","POR_R120_H3"
"Porites_compressa_HIv1___RNAseq.g12912.t1",7.99091564606527,8.63747318778221,7.98061130923591,7.5751271038622,8.75707322812907,8.40276326779417,8.65617195521845,8.02527711567523,7.78095296676679,8.79732410874447,9.23854340238207,9.5409884996689,8.67320675815777,8.29649384251355,8.69972958344264,8.47535521720618,8.3413726284196,8.65202247382249,8.33760500170401,7.47837837636254,8.63767700806124,6.29036569790593,6.06694482276274,7.46571265762168,8.36529366634488,8.90219337121018,7.66911070415685,5.10631280729138,8.03156197451813,7.08241379505136,8.93453633579762,8.26792940553056,9.07405097459406,8.3673048418045,9.80246390814144,8.64330793780177,8.69773052211487,8.34254561500191,8.48938691086046,7.59538077795038,7.26929673618617,8.94911872076534
"Porites_compressa_HIv1___TS.g22821.t1",6.19092234357133,6.54640888836184,6.20266395570234,5.10631280729138,6.44073619403046,6.21359368251741,6.50206003487401,6.05343242527147,5.76555537143742,6.30937245081469,6.52273688689601,6.71457032320464,6.44886102277654,6.27003407196655,6.79843310894887,6.14879141849773,6.16134988565344,6.28272224954268,5.10631280729138,5.9742293291477,6.46887928064237,5.10631280729138,5.10631280729138,6.06048527556797,6.13859826069676,6.69700103288077,6.20395633277221,5.10631280729138,6.18602677586987,5.10631280729138,7.09688128045237,6.17919536758603,6.65764429491532,5.10631280729138,6.75537577219938,6.18669412922411,6.09329350859895,6.12465236893302,6.45510768890754,5.88785099669419,5.7836388021326,6.52271121676619
"Porites_compressa_HIv1___TS.g22823.t1",5.68985958887899,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.81427234812008,5.10631280729138,6.00053576537897,6.39199143374555,6.77912402987693,5.60946705991416,5.10631280729138,5.10631280729138,5.10631280729138,5.82608680464773,6.01698820308409,5.10631280729138,5.57519490309146,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.7823353049215,6.00764593811377,5.94437800677172,5.10631280729138,5.61522688996433,5.53590605504211,5.97192844184297,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.93094975555346,5.10631280729138,5.10631280729138,5.10631280729138,5.74698993927689,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g12892.t1",5.10631280729138,5.53789719222505,5.59243513222926,5.10631280729138,5.67664496304397,5.71932128063045,5.10631280729138,5.53593566728811,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.5731974085453,5.10631280729138,5.59028417199582,5.56434771090536,5.10631280729138,5.10631280729138,5.7024073903248,5.10631280729138,5.58914601540839,5.42480966022717,5.60558006346615,5.10631280729138,5.10631280729138,5.94437800677172,5.10631280729138,5.44656156667984,5.56175693549176,5.37086745281016,5.54549282275332,5.64555474941629,5.10631280729138,5.10631280729138,5.66865907378428,5.10631280729138,5.492598481369,5.10631280729138,5.74698993927689,5.46441804718378,5.82308614690346
"Porites_compressa_HIv1___RNAseq.g12890.t1",13.56375154014,14.0791539742667,13.2006210371741,13.989378805199,13.8720984180275,13.7320665326531,14.5311951415504,13.3591144375605,13.5132249832322,14.6787252266058,14.7128139475377,13.9364168344723,13.3291011950994,13.7701161378087,13.8905688301852,13.0657705298839,13.1778248888883,13.4758449111084,14.0610325853823,13.1302685331555,13.8334079912527,12.5244694686252,12.8191499620518,13.17722685522,13.1428840829187,13.9899053251453,14.066849702906,14.3599744170713,12.8889359129945,12.8371047571419,13.9914240982805,13.4365485274558,13.9536179684179,14.4934289651163,14.7021447905953,13.0881771660157,14.1468668149439,13.4099474231426,14.5006774117058,12.4671747685409,12.777115807329,13.5350466039106
"Porites_compressa_HIv1___RNAseq.g12891.t1",9.43194866701547,8.71826653531931,7.97732475544803,6.52361819308245,8.75340807775672,7.1980292289707,7.16342730849781,7.55448746825889,8.43983120786995,9.24702076996188,7.78685114019542,6.38219520071921,7.2026545591718,7.86435131037004,10.4204053215715,7.69464201510779,9.32184408485622,9.48991266233212,8.03042784632376,7.74042041890047,9.01434952461458,7.23838709306066,6.6740248694558,7.49629164842316,7.63994869314669,8.28358479114654,8.67840768845703,7.59014456094383,7.38530448275933,7.52032205554776,8.4991258986021,8.52634332394945,9.58582119404553,7.32970048361867,8.68017502078942,7.69516868420934,6.79843578498899,7.30164406479128,10.3280775796894,6.42970081528371,6.83962432753509,6.20789159523159
"Porites_compressa_HIv1___RNAseq.g12895.t1",7.24472661702331,6.90802281803702,6.55566750668147,6.52361819308245,6.48287729474399,6.86171903456363,6.68802054008384,6.59424197180619,7.17860880900466,6.7930557136218,7.7717202041555,6.54815577970282,6.57162884220276,7.11452299732259,7.62658717388612,6.78920791168069,6.94995036435667,6.93835009144216,7.52991543790798,5.65523177467537,6.71194065914376,6.28142168916718,6.17781102473269,6.42279317898951,6.39841324748622,6.58296983516051,6.46494558813802,5.10631280729138,6.60134610248473,6.26551760934592,6.69963076633435,7.16620646787452,6.88905624449413,5.10631280729138,9.39226964629582,6.37560486030785,6.8759563179696,6.47290924658476,6.67364965605624,5.98686471909236,6.18060577766326,6.23830288562041
"Porites_compressa_HIv1___RNAseq.g12897.t1",6.10395306969996,5.10631280729138,5.59243513222926,5.10631280729138,6.04997498595775,5.10631280729138,5.10631280729138,5.87458143577493,5.72363656802871,5.10631280729138,6.18641153897829,5.10631280729138,5.70641402372734,6.13305435068283,5.74235604483257,5.96346934030552,5.86045628142216,6.06726870589556,5.83839991137804,5.10631280729138,5.10631280729138,5.10631280729138,5.55583005240252,5.6355398364241,5.6822597066249,5.10631280729138,6.20395633277221,5.10631280729138,5.76109536026168,5.63149627781459,5.10631280729138,5.6605690954276,6.13472661701403,5.10631280729138,5.10631280729138,5.80304452111286,5.10631280729138,5.72626111820688,5.10631280729138,5.10631280729138,5.44139651437783,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g12901.t1",7.40625646247563,7.22898359691765,6.20266395570234,6.18070621735468,6.63677575013077,7.45091310675111,7.20911675675695,7.20753157151467,7.10916777611211,6.76461214093003,6.90276521313418,6.78954733222944,6.93914537837542,6.49714653305189,7.23695544732696,6.84443585715563,7.54569463960855,7.15324436563329,6.99500472600038,6.3062615354783,7.54683597698145,6.38375698832436,6.21190858585941,6.63096396605517,6.4329650323925,6.58296983516051,6.76546741399067,5.10631280729138,6.65719798900095,6.814892936069,6.9442235498456,6.97412526910145,7.13752411938511,5.10631280729138,8.74947884875109,6.08251329857778,5.10631280729138,6.79258194370496,7.18373027703101,5.94880800508799,6.1874286129378,6.03818687935404
"Porites_compressa_HIv1___RNAseq.g12905.t1",7.26905579102471,6.34335956934242,6.23052545288524,6.33803176741036,6.01676246560378,6.74929797649872,5.10631280729138,7.11707808462439,6.75821101243371,6.5075890598647,6.84219088723809,6.70345596825787,6.47224922294892,6.42686544042985,7.04478443202821,6.3194385581792,7.40569943654456,6.71675228388547,7.37467858873958,6.12485349808207,7.04867753475925,6.24479243484575,6.28437543696943,6.35815862200282,5.94532251510795,6.56278818472656,5.10631280729138,5.10631280729138,6.45267852054089,6.814892936069,6.33900905363197,7.03639996971325,6.78783570636889,5.10631280729138,7.97331438527171,6.41527814391755,6.52922741335476,6.47290924658476,6.1785063329485,5.69195665859514,6.02356061711668,6.81945747069406
"Porites_compressa_HIv1___RNAseq.g12915.t1",6.03247555495109,6.73334474078257,5.81417249206129,6.47384729103253,6.11268218822109,6.47012968423726,5.10631280729138,6.34358781257424,5.84180694260322,7.25617599098153,6.18641153897829,6.97217447082064,6.47224922294892,6.13305435068283,6.65327006733268,6.38661164674072,6.4121111678889,6.2025329054804,5.10631280729138,6.03223617894533,6.43821163391812,5.44852023207763,5.10631280729138,6.06048527556797,6.44982140841159,6.54223087197503,5.70301941205242,5.10631280729138,6.14840056955874,5.65269316559351,7.08374396825296,6.42584533584708,6.57602998683325,5.10631280729138,5.10631280729138,6.02527280377484,5.91726780198923,6.03901635051928,6.5477839734617,5.63083881990373,5.68413049095885,6.56706258682052
"Porites_compressa_HIv1___RNAseq.g12916.t1",8.87259888599126,9.06515583360722,8.6246778982414,9.25830944018197,9.20569752244647,9.30030877355317,9.69989862212363,8.82419923824164,7.55392668774427,9.40533163647454,9.3423912896187,8.64152741056868,9.01420406988041,8.50070709047158,9.05924530623512,7.83312906216509,7.93023943061256,8.35827115117683,9.19954251248176,8.37664143395449,9.43906173517709,8.06476405722038,8.0197295343824,7.88430833561332,8.73474034369709,9.52858166400869,8.63536603697185,9.28203304712647,8.56806013782839,8.04021784459358,8.95504094739881,8.6960901111431,9.09677046964154,10.0450837070452,9.55529359471344,8.34843596496605,9.95061175462359,8.9979523948377,9.65175204787324,9.02741299590421,8.73960489658939,8.79568963572313
"Porites_compressa_HIv1___RNAseq.g36003.t1",5.95412096922011,5.10631280729138,6.27083304067899,5.10631280729138,6.44073619403046,5.4145414348658,6.11172798232207,5.10631280729138,5.67845700203028,5.10631280729138,5.47381868310605,5.52162422543056,6.04534720505977,5.76376855239585,5.90706423476426,5.90953998933609,5.38753481282205,6.18136428373153,6.24640502859729,6.34670585549889,6.19280773200837,6.13596941630492,6.23668427346265,6.36921867943568,6.37171807570278,6.43314931268134,5.10631280729138,5.10631280729138,6.36467581636451,5.53590605504211,5.80052281236423,5.49942853919018,5.95175176318332,5.10631280729138,5.10631280729138,6.38566775149526,6.09329350859895,5.87216973541815,6.1785063329485,6.28198137654554,6.11675484337642,6.20789159523159
"Porites_compressa_HIv1___RNAseq.15398_t",5.10631280729138,6.02644723028849,5.95970207718359,7.55410547950592,5.86762197617288,7.32310456743597,6.4178040767816,7.09125765817984,6.33495469255052,7.25617599098153,7.21485513063767,7.34147205329438,6.53949895085473,6.35150441535517,6.56124204639375,7.81271124440227,9.03706293317294,6.75459849056932,5.10631280729138,6.76051875748239,6.19280773200837,8.21436554624087,7.22526910638198,7.50918637334171,6.9534940027605,6.33689883819526,6.52101438090715,5.10631280729138,7.55603845756552,7.57856777430101,7.24483676658464,7.39222434710289,6.34035518430345,8.3673048418045,7.09906862257322,7.40804901956018,7.01762235173743,6.8688299079096,6.75045594023614,7.83094912203292,7.57075331184265,7.153745966254
"Porites_compressa_HIv1___RNAseq.g35957.t1",5.10631280729138,5.66212209434827,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,6.65320656607673,5.10631280729138,5.10631280729138,5.10631280729138,5.99484106316014,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.66612891886757,6.04251214984731,5.10631280729138,5.10631280729138,6.3055333217228,5.41253531993279,5.10631280729138,5.83013528921385,5.10631280729138,5.69356655348237,5.10631280729138,5.10631280729138,5.44656156667984,5.50834466840573,5.10631280729138,5.72505510686499,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.7714725528359,5.87298377268997,5.10631280729138,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g35965.t1",5.10631280729138,8.33071063841648,5.10631280729138,8.35157248881222,5.10631280729138,8.38221904005635,7.76843583333069,8.33518302228862,5.10631280729138,7.59649260372971,8.23327427856354,9.08901732915864,8.01687084821538,8.14494575392056,7.96125997196904,5.10631280729138,9.65032439155555,9.08989346848478,7.63560052341259,5.10631280729138,8.17225088626583,5.10631280729138,5.10631280729138,10.4855559332423,5.38439898989599,8.31576298765468,8.01440492919621,9.4392414397087,5.10631280729138,8.61623923481243,8.32527782493278,8.6479604087241,8.39577725573374,9.75993493095355,9.17523322954026,5.10631280729138,8.75519442328249,8.85590872278957,7.81676806426946,5.10631280729138,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___TS.g8007.t1",5.10631280729138,5.53789719222505,5.92103310911046,6.78305423981089,5.10631280729138,5.99265091836396,5.10631280729138,6.7536258065063,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,6.64255970268965,5.55363182841366,5.10631280729138,5.78651453341234,5.10631280729138,5.32304766083534,5.10631280729138,5.10631280729138,5.58649863568374,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,6.52631275590302,6.14353157957024,6.92528106251521,5.10631280729138,5.10631280729138,5.10631280729138,5.64279335672197,5.10631280729138,5.10631280729138,5.10631280729138,5.74698993927689,5.4166392051035,5.10631280729138
"Porites_compressa_HIv1___TS.g8015.t1",5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.76276255814656,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,6.34036959280143,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,6.38615475885897,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.8337007590095,6.59132823079301,5.10631280729138,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___TS.g7960.t1",10.1458357491428,9.49077248720726,9.66525251459532,9.76544590006927,10.4352672426626,9.9958401035462,9.51869266063993,9.62114093766025,9.58174483398448,9.68103200848703,9.70750617030644,9.42786425292408,9.51885818880321,9.35495229476984,9.98715176053142,10.1617685065962,9.03585523447769,9.819870127237,9.95094155696132,9.45959245028866,9.98422763231208,9.51658604808023,9.489710504164,9.55803200973188,9.97346403107646,9.90862290917409,9.28974269998097,10.5421633625905,9.64008008530629,8.92274547799583,9.503585882572,9.23259921996941,9.33092688660171,10.064354931444,9.94151095835751,9.19431397045963,9.39513496631129,9.62542360480104,9.72160576082741,9.79284566780948,9.5547991642779,9.59174112372356
"Porites_compressa_HIv1___TS.g7961.t1",6.23147150593942,6.1985464843393,5.99651126901574,6.49902019783609,5.82498529019808,6.58483155986591,5.10631280729138,5.93011373070979,6.16013938213045,6.11585192853125,6.56300610832601,5.95324470189304,5.53216647654869,5.10631280729138,6.37875007583238,5.71680301528327,6.26955907327261,6.09131649662354,6.13110310340795,5.10631280729138,6.15198737620734,5.41253531993279,5.10631280729138,5.66382471891949,5.65994329102155,5.748746444095,5.10631280729138,5.10631280729138,5.58639503777784,6.31819070337227,5.10631280729138,6.14547665849554,5.90948029355742,5.10631280729138,5.10631280729138,5.10631280729138,5.81088048970893,5.74929029390871,5.10631280729138,5.56118524221983,5.71064173726187,5.65050054606446
"Porites_compressa_HIv1___RNAseq.g35942.t1",7.01205383418178,7.88735269465626,7.57521453776376,7.62629487983035,7.68669313645854,7.06863640147053,7.52658341795597,7.20753157151467,6.50071845138026,7.21677314143665,6.90276521313418,7.975767891571,7.35612692339319,7.33656824160067,6.71770884838842,6.81160610464457,6.81546343244077,6.84997173864673,7.26753224069578,7.75307383708176,7.18804190030645,6.74543588330276,6.6413122367572,6.71409764251698,7.91895641148553,7.75608144110442,7.89017616367992,5.10631280729138,6.76844905248536,7.05587425232219,7.98614376417262,7.70009010579911,7.57342309072918,7.53525822657743,5.10631280729138,7.03519514198712,7.39216329843046,7.00834593100525,7.97095392867882,7.27088389133477,7.08937122323985,6.95166530306745
"Porites_compressa_HIv1___RNAseq.g35943.t1",7.21993383452267,7.20779107702859,7.18914903600095,7.42056424698317,7.41814662394584,7.44412621902679,8.1529400671363,7.2543229858773,7.15914928998289,7.27543908667411,6.7451807724537,7.3280148585753,7.37273390576486,7.28450763009328,7.86997104990712,7.62566524845354,7.12531213973963,7.40559771506684,7.39510149830007,7.14209989273989,7.49554985720526,7.42127502154463,7.2724573072698,7.40699631473603,7.36483162358772,7.21805326125945,7.26518720371569,5.10631280729138,7.34568633332607,7.20740695863087,7.24483676658464,7.5395164129195,7.38987287257657,5.10631280729138,5.10631280729138,7.2004314813476,6.30412227575691,7.1712895511008,7.20964469176915,7.59538077795038,7.4686427414496,7.40748824784619
"Porites_compressa_HIv1___RNAseq.g35944.t1",6.14849769519657,5.10631280729138,5.10631280729138,7.24563587494458,7.17675395575823,6.9645685102058,7.49080793710274,6.45405501227966,5.84180694260322,7.55064643581569,6.84219088723809,7.12339983309049,7.41069235855572,6.08233243794078,7.86997104990712,5.10631280729138,6.1141954869795,6.62330834646996,5.10631280729138,5.43858875398382,8.05563508269634,5.65606795702369,5.10631280729138,5.76436268707424,6.98546814006211,7.87737275081139,5.10631280729138,5.10631280729138,5.78219074717744,5.4786929185935,7.05705344126288,7.66287054616567,7.8091172554548,5.10631280729138,5.10631280729138,5.10631280729138,7.60045477445347,6.99022304590056,6.89053953419734,5.63083881990373,5.10631280729138,5.10631280729138
